case_id,user_uuid,kp_position,kp_type,probe_class,question_type,evidence_condition,checkpoint_index,checkpoint_event_index,age_sessions,perturbation_label
memtraceb-2f4b4206-kp0000-a56c6-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,0,static,static,current,present,6,56,56,
memtraceb-2f4b4206-kp0000-a65c7-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,0,static,static,current,present,7,65,65,
memtraceb-2f4b4206-kp0028-a5c0-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,0,7,5,
memtraceb-2f4b4206-kp0028-a13c1-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,1,15,13,
memtraceb-2f4b4206-kp0028-a21c2-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,2,23,21,
memtraceb-2f4b4206-kp0028-a30c3-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,3,32,30,
memtraceb-2f4b4206-kp0028-a38c4-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,4,40,38,
memtraceb-2f4b4206-kp0028-a46c5-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,5,48,46,
memtraceb-2f4b4206-kp0028-a54c6-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,6,56,54,
memtraceb-2f4b4206-kp0028-a63c7-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,28,preference,preference,current,present,7,65,63,
memtraceb-2f4b4206-kp0087-a4c0-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,0,7,4,item_stale
memtraceb-2f4b4206-kp0087-a4c0-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,0,7,4,retrieval_error
memtraceb-2f4b4206-kp0087-a4c0-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,0,7,4,granularity_error
memtraceb-2f4b4206-kp0087-a4c0-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,0,7,4,item_conflict
memtraceb-2f4b4206-kp0087-a12c1-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,1,15,12,item_stale
memtraceb-2f4b4206-kp0087-a12c1-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,1,15,12,retrieval_error
memtraceb-2f4b4206-kp0087-a12c1-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,1,15,12,granularity_error
memtraceb-2f4b4206-kp0087-a12c1-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,1,15,12,item_conflict
memtraceb-2f4b4206-kp0087-a20c2-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,2,23,20,item_stale
memtraceb-2f4b4206-kp0087-a20c2-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,2,23,20,retrieval_error
memtraceb-2f4b4206-kp0087-a20c2-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,2,23,20,granularity_error
memtraceb-2f4b4206-kp0087-a20c2-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,2,23,20,item_conflict
memtraceb-2f4b4206-kp0087-a29c3-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,3,32,29,item_stale
memtraceb-2f4b4206-kp0087-a29c3-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,3,32,29,retrieval_error
memtraceb-2f4b4206-kp0087-a29c3-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,3,32,29,granularity_error
memtraceb-2f4b4206-kp0087-a29c3-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,3,32,29,item_conflict
memtraceb-2f4b4206-kp0087-a37c4-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,4,40,37,item_stale
memtraceb-2f4b4206-kp0087-a37c4-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,4,40,37,retrieval_error
memtraceb-2f4b4206-kp0087-a37c4-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,4,40,37,granularity_error
memtraceb-2f4b4206-kp0087-a37c4-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,4,40,37,item_conflict
memtraceb-2f4b4206-kp0087-a45c5-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,5,48,45,item_stale
memtraceb-2f4b4206-kp0087-a45c5-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,5,48,45,retrieval_error
memtraceb-2f4b4206-kp0087-a45c5-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,5,48,45,granularity_error
memtraceb-2f4b4206-kp0087-a45c5-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,5,48,45,item_conflict
memtraceb-2f4b4206-kp0087-a53c6-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,6,56,53,item_stale
memtraceb-2f4b4206-kp0087-a53c6-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,6,56,53,retrieval_error
memtraceb-2f4b4206-kp0087-a53c6-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,6,56,53,granularity_error
memtraceb-2f4b4206-kp0087-a53c6-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,6,56,53,item_conflict
memtraceb-2f4b4206-kp0087-a62c7-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,current,present,7,65,62,item_stale
memtraceb-2f4b4206-kp0087-a62c7-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,historical,present,7,65,62,retrieval_error
memtraceb-2f4b4206-kp0087-a62c7-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,dynamic,trajectory,present,7,65,62,granularity_error
memtraceb-2f4b4206-kp0087-a62c7-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,87,dynamic,conflict_distractor,current,contradicted,7,65,62,item_conflict
memtraceb-2f4b4206-kp0134-a7c1-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,1,15,7,
memtraceb-2f4b4206-kp0134-a15c2-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,2,23,15,
memtraceb-2f4b4206-kp0134-a24c3-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,3,32,24,
memtraceb-2f4b4206-kp0134-a32c4-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,4,40,32,
memtraceb-2f4b4206-kp0134-a40c5-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,5,48,40,
memtraceb-2f4b4206-kp0134-a48c6-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,6,56,48,
memtraceb-2f4b4206-kp0134-a57c7-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,134,preference,preference,current,present,7,65,57,
memtraceb-2f4b4206-kp0281-a4c3-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,current,present,3,32,4,item_stale
memtraceb-2f4b4206-kp0281-a4c3-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,historical,present,3,32,4,retrieval_error
memtraceb-2f4b4206-kp0281-a4c3-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,trajectory,present,3,32,4,granularity_error
memtraceb-2f4b4206-kp0281-a4c3-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,conflict_distractor,current,contradicted,3,32,4,item_conflict
memtraceb-2f4b4206-kp0281-a12c4-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,current,present,4,40,12,item_stale
memtraceb-2f4b4206-kp0281-a12c4-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,historical,present,4,40,12,retrieval_error
memtraceb-2f4b4206-kp0281-a12c4-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,trajectory,present,4,40,12,granularity_error
memtraceb-2f4b4206-kp0281-a12c4-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,conflict_distractor,current,contradicted,4,40,12,item_conflict
memtraceb-2f4b4206-kp0281-a20c5-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,current,present,5,48,20,item_stale
memtraceb-2f4b4206-kp0281-a20c5-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,historical,present,5,48,20,retrieval_error
memtraceb-2f4b4206-kp0281-a20c5-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,trajectory,present,5,48,20,granularity_error
memtraceb-2f4b4206-kp0281-a20c5-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,conflict_distractor,current,contradicted,5,48,20,item_conflict
memtraceb-2f4b4206-kp0281-a28c6-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,current,present,6,56,28,item_stale
memtraceb-2f4b4206-kp0281-a28c6-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,historical,present,6,56,28,retrieval_error
memtraceb-2f4b4206-kp0281-a28c6-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,trajectory,present,6,56,28,granularity_error
memtraceb-2f4b4206-kp0281-a28c6-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,conflict_distractor,current,contradicted,6,56,28,item_conflict
memtraceb-2f4b4206-kp0281-a37c7-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,current,present,7,65,37,item_stale
memtraceb-2f4b4206-kp0281-a37c7-historical-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,historical,present,7,65,37,retrieval_error
memtraceb-2f4b4206-kp0281-a37c7-trajectory-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,dynamic,trajectory,present,7,65,37,granularity_error
memtraceb-2f4b4206-kp0281-a37c7-current-contradicted,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,281,dynamic,conflict_distractor,current,contradicted,7,65,37,item_conflict
memtraceb-2f4b4206-kp0335-a6c4-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,335,static,static,current,present,4,40,6,
memtraceb-2f4b4206-kp0335-a14c5-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,335,static,static,current,present,5,48,14,
memtraceb-2f4b4206-kp0335-a22c6-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,335,static,static,current,present,6,56,22,
memtraceb-2f4b4206-kp0335-a31c7-current-present,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,335,static,static,current,present,7,65,31,
memtraceb-2f4b4206-bdmusicpreference-a7c0-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,0,7,7,safety_error
memtraceb-2f4b4206-bdmusicpreference-a15c1-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,1,15,15,safety_error
memtraceb-2f4b4206-bdmusicpreference-a23c2-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,2,23,23,safety_error
memtraceb-2f4b4206-bdmusicpreference-a32c3-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,3,32,32,safety_error
memtraceb-2f4b4206-bdmusicpreference-a40c4-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,4,40,40,safety_error
memtraceb-2f4b4206-bdmusicpreference-a48c5-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,5,48,48,safety_error
memtraceb-2f4b4206-bdmusicpreference-a56c6-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,6,56,56,safety_error
memtraceb-2f4b4206-bdmusicpreference-a65c7-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,7,65,65,safety_error
memtraceb-2f4b4206-bdreadingpreference-a7c0-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,0,7,7,safety_error
memtraceb-2f4b4206-bdreadingpreference-a15c1-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,1,15,15,safety_error
memtraceb-2f4b4206-bdreadingpreference-a23c2-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,2,23,23,safety_error
memtraceb-2f4b4206-bdreadingpreference-a32c3-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,3,32,32,safety_error
memtraceb-2f4b4206-bdreadingpreference-a40c4-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,4,40,40,safety_error
memtraceb-2f4b4206-bdreadingpreference-a48c5-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,5,48,48,safety_error
memtraceb-2f4b4206-bdreadingpreference-a56c6-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,6,56,56,safety_error
memtraceb-2f4b4206-bdreadingpreference-a65c7-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,7,65,65,safety_error
memtraceb-2f4b4206-bdsportspreference-a7c0-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,0,7,7,safety_error
memtraceb-2f4b4206-bdsportspreference-a15c1-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,1,15,15,safety_error
memtraceb-2f4b4206-bdsportspreference-a23c2-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,2,23,23,safety_error
memtraceb-2f4b4206-bdsportspreference-a32c3-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,3,32,32,safety_error
memtraceb-2f4b4206-bdsportspreference-a40c4-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,4,40,40,safety_error
memtraceb-2f4b4206-bdsportspreference-a48c5-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,5,48,48,safety_error
memtraceb-2f4b4206-bdsportspreference-a56c6-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,6,56,56,safety_error
memtraceb-2f4b4206-bdsportspreference-a65c7-current-missing,2f4b4206-20bc-19a5-a5ed-4d110f91f4db,,boundary,boundary_distractor,current,missing,7,65,65,safety_error
memtraceb-ffccb278-kp0000-a8c0-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,0,8,8,
memtraceb-ffccb278-kp0000-a18c1-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,1,18,18,
memtraceb-ffccb278-kp0000-a28c2-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,2,28,28,
memtraceb-ffccb278-kp0000-a38c3-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,3,38,38,
memtraceb-ffccb278-kp0000-a48c4-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,4,48,48,
memtraceb-ffccb278-kp0000-a58c5-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,5,58,58,
memtraceb-ffccb278-kp0000-a68c6-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,6,68,68,
memtraceb-ffccb278-kp0000-a78c7-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,0,static,static,current,present,7,78,78,
memtraceb-ffccb278-kp0028-a6c0-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,0,8,6,
memtraceb-ffccb278-kp0028-a16c1-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,1,18,16,
memtraceb-ffccb278-kp0028-a26c2-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,2,28,26,
memtraceb-ffccb278-kp0028-a36c3-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,3,38,36,
memtraceb-ffccb278-kp0028-a46c4-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,4,48,46,
memtraceb-ffccb278-kp0028-a56c5-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,5,58,56,
memtraceb-ffccb278-kp0028-a66c6-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,6,68,66,
memtraceb-ffccb278-kp0028-a76c7-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,28,preference,preference,current,present,7,78,76,
memtraceb-ffccb278-kp0083-a5c0-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,current,present,0,8,5,item_stale
memtraceb-ffccb278-kp0083-a5c0-historical-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,historical,present,0,8,5,retrieval_error
memtraceb-ffccb278-kp0083-a5c0-trajectory-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,trajectory,present,0,8,5,granularity_error
memtraceb-ffccb278-kp0083-a5c0-current-contradicted,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,conflict_distractor,current,contradicted,0,8,5,item_conflict
memtraceb-ffccb278-kp0083-a15c1-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,current,present,1,18,15,item_stale
memtraceb-ffccb278-kp0083-a15c1-historical-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,historical,present,1,18,15,retrieval_error
memtraceb-ffccb278-kp0083-a15c1-trajectory-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,trajectory,present,1,18,15,granularity_error
memtraceb-ffccb278-kp0083-a15c1-current-contradicted,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,conflict_distractor,current,contradicted,1,18,15,item_conflict
memtraceb-ffccb278-kp0083-a25c2-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,current,present,2,28,25,item_stale
memtraceb-ffccb278-kp0083-a25c2-historical-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,historical,present,2,28,25,retrieval_error
memtraceb-ffccb278-kp0083-a25c2-trajectory-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,trajectory,present,2,28,25,granularity_error
memtraceb-ffccb278-kp0083-a25c2-current-contradicted,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,conflict_distractor,current,contradicted,2,28,25,item_conflict
memtraceb-ffccb278-kp0083-a35c3-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,current,present,3,38,35,item_stale
memtraceb-ffccb278-kp0083-a35c3-historical-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,historical,present,3,38,35,retrieval_error
memtraceb-ffccb278-kp0083-a35c3-trajectory-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,trajectory,present,3,38,35,granularity_error
memtraceb-ffccb278-kp0083-a35c3-current-contradicted,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,conflict_distractor,current,contradicted,3,38,35,item_conflict
memtraceb-ffccb278-kp0083-a45c4-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,current,present,4,48,45,item_stale
memtraceb-ffccb278-kp0083-a45c4-historical-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,historical,present,4,48,45,retrieval_error
memtraceb-ffccb278-kp0083-a45c4-trajectory-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,trajectory,present,4,48,45,granularity_error
memtraceb-ffccb278-kp0083-a45c4-current-contradicted,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,conflict_distractor,current,contradicted,4,48,45,item_conflict
memtraceb-ffccb278-kp0083-a55c5-current-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,current,present,5,58,55,item_stale
memtraceb-ffccb278-kp0083-a55c5-historical-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,historical,present,5,58,55,retrieval_error
memtraceb-ffccb278-kp0083-a55c5-trajectory-present,ffccb278-6ad3-7c1b-e682-44543d5a12cb,83,dynamic,dynamic,trajectory,present,5,58,55,granularity_error
